W1	W2	W3	W4	W5	W6	W7	W8	W9	W10	W11	W12	W13	W14	W15	W16	W17	W18	W19	W20	W21	W22	W23	W24	W25	W26	W27	W28	W29	W30	W31	W32	W33	W34	W35	W36	W37	W38	W39	W40	W41	W42	W43	W44	W45	W46	W47	W48	W49	W50	W51	W52	W53	W54	W55	W56	W57	W58	W59	W60	I1	I2	I3	I4	I5	I6	I7	I8	I9	I10	I11	I12	I13	I14	I15	I16	I17	I18	I19	I20	I21	I22	I23	I24	I25	I26	I27	I28	I29	I30	I31	I32	I33	I34	I35	I36	I37	I38	I39	I40	I41	I42	I43	I44	I45	I46	I47	I48	I49	I50	I51	I52	I53	I54	I55	I56	I57	I58	I59	I60	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S60
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122963074	0	0	0	6.622229516	0	0	0	0	0	0	0	0	0	0.119655504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106514797	0	21.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123520155	0	0	0.120242974	0	0	0	0	0	5.910155415	0	0	0	0	0	0	0	0.122218527	6.554075656	0	0	0	0	0	0	6.399487134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118272144	0	0	0	0	21.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123105196	0	0	0	6.577633916	0	0	0	0	0	0	0	0	0	0.11978175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106573353	0	21.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12361523	0	0	0.120375852	0	0	0	0	0	5.887451586	0	0	0	0	0	0	0	0.122341104	6.516250937	0	0	0	0	0	0	6.36581691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118322734	0	0	0	0	21.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123244689	0	0	0	6.534782985	0	0	0	0	0	0	0	0	0	0.119906155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106648199	0	21.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123709358	0	0	0.120505978	0	0	0	0	0	5.865654175	0	3.77527089	0	0	0	0	0	0.122461667	6.479904284	0	0	0	0	0	0	6.332332791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11837265	0	0	0	0	21.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123381644	0	0	0	6.493609211	0	0	0	0	0	0	0	0	3.714620606	0.120028766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106738131	0	21.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.744238221	0	0	0	0	0	0.123802556	0	0	0.120633467	0	0	0	0	0	5.844728333	0	0.124568969	0	0	0	0	0	0.122580287	6.444978836	0	0	0	0	0	0	6.300157632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118412042	0	0	0	0	21.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5.72382564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123516158	0	0	0	6.454048336	0	0	0	0	0	0	0	0	0.122859977	0.12014964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106842023	0	21.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12051487	0	0	0	0	0	0.123894841	0	0	0.120742035	0	0	0	0	0	0	0	0.124682981	0	0	0	0	0	0.122697032	6.411419922	0	0	0	0	0	0	6.269241092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118460932	0	0	0	0	21.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.115374215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123648317	0	0	0	0	0	0	0	0	0	0	0	0	0.122967393	0.120268825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106958814	0	21.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120629437	0	0	0	0	0	0.123986209	0	0	0.12084878	0	0	0	0	0	0	0	0.124795401	0	0	0	0	0	0.122811946	6.37917346	0	0	0	0	0	0	6.239533251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118509129	0	0	0	0	9.435010362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	21.75	0	14.50408569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123778198	0	0	0	0	0	0	0	0	0	0	0	0	0.123073601	0.120386364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107087503	0	21.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120742581	0	0	0	0	0	0.124076677	0	0	0.120970165	0	0	0	0	0	0	0	0.124906275	0	0	0	0	0	0.12292509	6.348188961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118556662	0	0	0	0	0.112277874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	21.75	0	21.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123905916	0	0	0	0	0	0	0	0	0	0	0	0	0.123178659	0.120502336	0	0	0	0	0	0	0	0	0	0	0	0	0	2.938837047	0	0	0.107227189	0	5.448342548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120854338	0	0	0	0	0	0.124166265	0	0	0.121085962	0	0	0	0	0	0	0	0.125015647	0	0	0	0	0	0.123036527	6.318418098	0	0	0	0	0	0	0	0	0	0	21.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118603545	0	0	0	0	0.11229576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	21.75	0	8.301444428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124031566	0	0	0	0	0	0	0	0	0	0	0	0	0.123282606	0.120616805	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096869508	0	0	0.107377012	0	0.101698535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120964739	0	0	0	0	0	0.124254988	0	0	0.121199669	0	0	0	0	0	0	0	0.125123561	0	0	0	0	0	0.123146315	6.289814191	0	0	0	0	0	0	0	0	0	0	21.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118330298	0	0	0	0	0.11231439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	21.75	0	0.102705487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12415521	0	0	0	0	0	0	0	0	0	0	0	0	0.123385452	0.120729803	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096929944	0	0	0.107536139	0	0.101932777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121073833	0	0	0	0	0	0.124342882	0	0	0.121294992	0	0	0	0	0	0	0	0.125230074	0	0	0	0	0	0.123254525	6.26233366	0	0	0	0	0	0	0	0	0	0	4.204245287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.03806858	0	0	0	0	0.112323878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.824124414	0	0.102816964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124276979	0	0	0	0	0	0	0	0	0	0	0	0	0.12348728	0.120841432	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096981758	0	0	0.107703856	0	0.102160093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121181649	0	0	0	0	0	0.124429962	0	0	0.121389025	0	0	0	0	0	0	0	0.125335223	0	0	0	0	0	0.123361208	6.235933311	0	0	0	0	0	21.75	0	0	0	0	0.094672024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117817792	0	0	0	0	0.112334372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.11588447	0	0.102926686	0	0	0	0	0	0	0	0	0.111384469	0	0	0	0	0	0	0.124396944	0	0	0	0	0	0	0	0	0	0	0	0	0.123588116	0.120951737	0	0	0	0	0	0	0	0	0	0	3.254220362	0	0	0.097034278	0	0	0.107845838	0	0.102380817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121288214	0	0	0	0	0	0.124516241	0	0	0.121481809	0	0	0	0	0	0	0	0.125439046	0	0	0	0	0	0.123466415	0	0	0	0	0	0	6.804831857	0	0	0	0	0.094650524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117897003	0	0	0	0	0.112345903	0	0	0	0	3.176746523	0	0	0	0	0	0	0	0	0	0	0	3.616262369	0	0	0	0	0
0	0	0	0	0	0	0	0.115965081	0	0.103024883	0	0	0	0	0	0	0	0	0.114194283	0	0	0	0	0	0	0.124515168	0	0	0	0	0	0	0	0	0	0	0	0	0.123687977	0.121060754	0	0	0	0	0	0	0	0	0	0	0.104185456	0	0	0.097087446	0	0	0.107996283	0	0.10259526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121393557	0	0	0	0	0	0.124601734	0	0	0.12158978	0	0	0	0	0	0	0	0.125541577	0	0	0	0	0	0.123570191	0	0	0	0	0	0	0.122602877	0	0	0	0	0.094629172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11797406	0	0	0	0	0.112358405	0	0	0	0	0.10068134	0	0	0	0	0	0	0	0	0	0	0	0.118997212	0	0	0	0	0
0	0	0	0	0	0	0	0.116045434	0	0.103144772	0	0	0	0	0	0	0	0	0.114279166	0	0	0	0	0	0	0.124631706	0	0	0	0	0	0	0	0	0	0	0	0	0.123786878	0.121168516	0	0	0	0	0	0	0	0	0	0	0.104341875	0	0	0.097141205	0	0	0.108154486	0	0.102813546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121497704	0	0	0	0	0	0.124686456	0	0	0.121695962	0	0	0	0	0	0	0	0.125642851	0	0	0	0	0	0.123672582	0	0	0	0	0	0	0.12261759	0	0	0	0	0.094609897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11804907	0	0	0	0	0.112371819	0	0	0	0	0.100794326	0	0	0	0	0	0	0	0	0	0	0	0.119087158	0	0	0	0	0
0	0	0	0	0	0	0	0.116128754	0	0.103255976	0	0	0	0	0	0	0	0	0.114363245	0	0	0	0	0	0	0.124746574	0	0	0	0	0	0	0	0	0	0	0	0	0.123884796	0.121275015	0	0	0	0	0	0	0	0	0	0	0.104509321	0	0	0.097195468	0	0	0.108319747	0	0.103025703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121600679	0	0	0	0	0	0.124735831	0	0	0.121800423	0	0	0	0	0	0	0	0.125742898	0	0	0	0	0	0.123773629	0	0	0	0	0	0	0.122643794	0	0	0	0	0.094592588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118122132	0	0	0	0	0.112386087	0	0	0	0	0.100919278	0	0	0	0	0	0	0	0	0	0	0	0.119175693	0	0	0	0	0
0	0	0	0	0	0	0	0.116204987	0	0.103365302	0	0	0	0	0	0	0	0	0.11446908	0	0	0	0	0	0	0.124859746	0	0	0	0	0	0	0	0	0	0	0	0	0.123981669	0.121398564	0	0	0	0	0	0	0	0	0	0	0.104686807	0	0	0.09724027	0	0	0.108491367	0	0.103231933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121702509	0	0	0	0	0	0.124785774	0	0	0.121903228	0	0	0	0	0	0	0	0.125841751	0	0	0	0	0	0.123873376	0	0	0	0	0	0	0.122671181	0	0	0	0	0.094577137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11819334	0	0	0	0	0.112401154	0	0	0	0	0.101055242	0	0	0	0	0	0	0	0	0	0	0	0.119262854	0	0	0	0	0
0	0	0	0	0	0	0	0.116275207	0	0.103472826	0	0	0	0	0	0	0	0	0.114573218	0	0	0	0	0	0	0.124971282	0	0	0	0	0	0	0	0	0	0	0	0	0.124077523	0.121520146	0	0	0	0	0	0	0	0	0	0	0.104894144	0	0	0.097285789	0	0	0.108668777	0	0.103432512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121803217	0	0	0	0	0	0.124836235	0	0	0.122004438	0	0	0	0	0	0	0	0.125939441	0	0	0	0	0	0.12397186	0	0	0	0	0	0	0.122742627	0	0	0	0	0.094563451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118262789	0	0	0	0	0.112398449	0	0	0	0	0.101201327	0	0	0	0	0	0	0	0	0	0	0	0.119348685	0	0	0	0	0
0	0	0	0	0	0	0	0.116345346	0	0.103578604	0	0	0	0	0	0	0	0	0.114675715	0	0	0	0	0	0	0.125081228	0	0	0	0	0	0	0	0	0	0	0	0	0.124172369	0.121639821	0	0	0	0	0	0	0	0	0	0	0.105109087	0	0	0.097331958	0	0	0.108851426	0	0.103627686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121902827	0	0	0	0	0	0.124887165	0	0	0.122107391	0	0	0	0	0	0	0	0.126035995	0	0	0	0	0	0.12406912	0	0	0	0	0	0	0.122811513	0	0	0	0	0.094551435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118330562	0	0	0	0	0.112397153	0	0	0	0	0.101356692	0	0	0	0	0	0	0	0	0	0	0	0.119433221	0	0	0	0	0
0	0	0	0	0	0	0	0.116415385	0	0.103692538	0	0	0	0	0	0	0	0	0.114776634	0	0	0	0	0	0	0.125189634	0	0	0	0	0	0	0	0	0	0	0	0	0.124266229	0.121757656	0	0	0	0	0	0	0	0	0	0	0.10533093	0	0	0.09737873	0	0	0.109038811	0	0.103817701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122001362	0	0	0	0	0	0.12493852	0	0	0.12220874	0	0	0	0	0	0	0	0.126131442	0	0	0	0	0	0.124165192	0	0	0	0	0	0	0.122873828	0	0	0	0	0.094531162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118396738	0	0	0	0	0.112390627	0	0	0	0	0.101520547	0	0	0	0	0	0	0	0	0	0	0	0.119516496	0	0	0	0	0
0	0	0	0	0	0	0	0.116485249	0	0.10374377	0	0	0	0	0	0	0	0	0.114869421	0	0	0	0	0	0	0.125296497	0	0	0	0	0	0	0	0	0	0	0	0	0.124359068	0.121873658	0	0	0	0	0	0	0	0	0	0	0.105558956	0	0	0.097426002	0	0	0.109230405	0	0.104002734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122098844	0	0	0	0	0	0.124990258	0	0	0.122308545	0	0	0	0	0	0	0	0.12622581	0	0	0	0	0	0.12426011	0	0	0	0	0	0	0.122950959	0	0	0	0	0.094522595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118465328	0	0	0	0	0.112375766	0	0	0	0	0.101692152	0	0	0	0	0	0	0	0	0	0	0	0.119598544	0	0	0	0	0
0	0	0	0	0	0	0	0.116554959	0	3.253795374	21.75	0	0	0	0	0	0	0	0.114967536	0	0	0	0	0	0	0.125401904	0	0	0	0	0	0	0	0	0	0	0	0	0.124450947	0.121987928	0	0	0	0	0	0	0	0	0	0	0.105792583	0	0	0.097491308	0	0	0.109425804	0	0.10416665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122195295	0	0	0	0	0	0.125042339	0	0	0.122406862	0	0	0	0	0	0	0	0.126319124	0	0	0	0	0	0.124353907	0	0	0	0	0	0	0.123027249	0	0	0	0	0.094544605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118548712	0	0	0	0	0.112362696	0	0	0	0	0.101870812	0	0	0	0	0	0	0	0	0	0	0	0.119679397	0	0	0	0	0
0	0	0	0	0	0	0	0.116624571	0	0.10384738	21.75	0	0	0	0	0	0	0	0.115062319	0	0	0	0	0	0	0.12550597	0	0	0	0	0	0	0	0	0	0	0	0	0.124541955	0.122100596	0	0	0	0	0	0	0	0	0	0	0.106031303	0	0	0.097576146	0	0	0.109624665	0	0.104326744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122290735	0	0	0	0	0	0.125094727	0	0	0.122503745	0	0	0	0	0	0	0	0.12641141	0	0	0	0	0	0.124446617	0	0	0	0	0	0	0.123106004	0	0	0	0	0.094566832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118629949	0	0	0	0	0.11234804	0	0	0	0	0.102055876	0	0	0	0	0	0	0	0	0	0	0	0.119759084	0	0	0	0	0
0	0	0	0	0	0	0	0.116694106	0	0.103899789	21.75	0	0	0	0	0	0	0	0.115155899	0	0	0	0	0	0	0.125608778	0	0	0	0	0	0	0	0	0	0	0	0	0.124652149	0.122211751	0	0	0	0	0	0	0	0	0	0	0.106274606	0	0	0.097660126	0	0	0.109826638	0	0.104473383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122385186	0	0	0	0	0	0.125147387	0	0	0.122599246	0	0	0	0	0	0	0	0.126502692	0	0	0	0	0	0.124538269	0	0	0	0	0	0	0.123171551	0	0	0	0	0.094589258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118683239	0	0	0	0	0.11233511	0	0	0	0	0.102246734	0	0	0	0	0	0	0	0	0	0	0	0.119837637	0	0	0	0	0
0	0	0	0	0	0	0	0.116763549	0	6.403980434	21.75	0	0	0	0	0	0	0	0.115248323	0	0	0	0	0	0	0.125710366	0	0	0	0	0	0	0	0	0	0	0	0	0.124760787	0.122321448	0	0	0	0	0	0	0	0	0	0	0.106521984	0	0	0.097743278	0	0	0.110031358	0	0.104616935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122478667	0	0	0	0	0	0.125200286	0	0	0.122693414	0	0	0	0	0	0	0	0.126592993	0	0	0	0	0	0.124628892	0	0	0	0	0	0	0.123243238	0	0	0	0	0.09461187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118735564	0	0	0	0	0.112323814	0	0	0	0	0.102442815	0	0	0	0	0	0	0	0	0	0	0	0.119915083	0	0	0	0	0
0	0	0	0	0	0	0	0.116812553	0	0.104050512	21.75	0	0	0	0	0	0	0	0.115339626	0	0	0	0	0	0	0.125810769	0	0	0	0	0	0	0	0	0	0	0	0	0.124867917	0.122429728	0	0	0	0	0	0	0	0	0	0	0.106772953	0	0	0.097834641	0	0	0.11023848	0	0.104764082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12257117	0	0	0	0	0	0.125253369	0	0	0.122786268	0	0	0	0	0	0	0	0.126682311	0	0	0	0	0	0.124718489	0	0	0	0	0	0	0.123314238	0	0	0	0	0.094634653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118786966	0	0	0	0	0.112314065	0	0	0	0	0.102616534	0	0	0	0	0	0	0	0	0	0	0	0.11999145	0	0	0	0	0
0	0	0	0	0	0	0	0.1168622	0	0.104120248	21.75	0	0	0	0	0	0	0	0.11543968	0	0	0	0	0	0	0.125910018	0	0	0	0	0	0	0	0	0	0	0	0	0.124973586	0.122536633	0	0	0	0	0	0	0	0	0	0	0.107027062	0	0	0.097924879	0	0	0.110447681	0	0.104908137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122662728	0	0	0	0	0	0.125306619	0	0	0.122877867	0	0	0	0	0	0	0	0.126770678	0	0	0	0	0	0.124807099	0	0	0	0	0	0	0.123384582	0	0	0	0	0.094657595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118837486	0	0	0	0	0.112305779	0	0	0	0	0.102795465	0	0	0	0	0	0	0	0	0	0	0	0.120066765	0	0	0	0	0
0	0	0	0	0	0	0	0.116912435	0	0.104173245	21.75	0	0	0	0	0	0	0	0.115538309	0	0	0	0	0	0	0.126008145	0	0	0	0	0	0	0	0	0	0	0	0	0.125077839	0.122642204	0	0	0	0	0	0	0	0	0	0	0.107283888	0	0	0.09801403	0	0	0.110658659	0	0.105049224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122753359	0	0	0	0	0	0.12536001	0	0	0.122968252	0	0	0	0	0	0	0	0.126858119	0	0	0	0	0	0.124894748	0	0	0	0	0	0	0.123454288	0	0	0	0	0.094315279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118896997	0	0	0	0	0.112307075	0	0	0	0	0.10297909	0	0	0	0	0	0	0	0	0	0	0	0.120141053	0	0	0	0	0
0	0	0	0	0	0	0	0.116963206	0	0.104226516	21.75	0	0	0	0	0	0	0	0.115635565	0	0	0	0	0	0	0.126105177	0	0	0	0	0	0	0	0	0	0	0	0	0.125180717	0.12274648	0	0	0	0	0	0	0	0	0	0	0.107543037	0	0	0.09810213	0	0	0.110871131	0	0.105197299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122843082	0	0	0	0	0	0.12539352	0	0	0.123062712	0	0	0	0	0	0	0	0.126944653	0	0	0	0	0	0.124981463	0	0	0	0	0	0	0.123523374	0	0	0	0	0.093986966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118955329	0	0	0	0	0.11230757	0	0	0	0	0.103166923	0	0	0	0	0	0	0	0	0	0	0	0.120214341	0	0	0	0	0
0	0	0	0	0	0	0	0.117014467	0	0.104276748	21.75	0	0	0	0	0	0	0	0.115773789	0	0	0	0	0	0	0.126201145	0	0	0	0	0	0	0	0	0	0	0	0	0.125282262	0.122849495	0	0	0	0	0	0	0	0	0	0	0.107804141	0	0	0.098199048	0	0	0.111084835	0	0.10533997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122931914	0	0	0	0	0	0.125427883	0	0	0.12317043	0	0	0	0	0	0	0	0.127030301	0	0	0	0	0	0.125067268	0	0	0	0	0	0	0.12360415	0	0	0	0	0.093671932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119045615	0	0	0	0	0.112309047	0	0	0	0	0.103358474	0	0	0	0	0	0	0	0	0	0	0	0.120286618	0	0	0	0	0
0	0	0	0	0	0	0	0.117066171	0	0.104325839	21.75	0	0	0	0	0	0	0	0.115909128	0	0	0	0	0	0	0.126296075	0	0	0	0	0	0	0	0	0	0	0	0	0.125382512	0.122951287	0	0	0	0	0	0	0	0	0	0	0.108066857	0	0	0.098294609	0	0	0.111282641	0	0.105479746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123019877	0	0	0	0	0	0.125463046	0	0	0.123276313	0	0	0	0	0	0	0	0.127115086	0	0	0	0	0	0.12515219	0	0	0	0	0	0	0.123674038	0	0	0	0	0.093734944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119133551	0	0	0	0	0.112311469	0	0	0	0	0.103553334	0	0	0	0	0	0	0	0	0	0	0	0.120357925	0	0	0	0	0
